folder,file_path,text,status,source
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2A_r0pOMqr,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2A_r0pOMqr\2024-01-12_21-38-48_UTC.wav,a gente é o nosso pior crítico e muitas vezes subestime um impacto que tem no mundo lembre-se a sua luz é única e as suas ações tocam as pessoas ao seu redor por isso Desapega de julgamento achismo suposição seja Gentil consigo mesmo e não com a ideia de quem você deveria ser Afinal no mundo que diz o contrário se é vulnerável e aceitar suas falhas é um ato de amor porque não é sobre ser perfeita sobre ser você e isso é a coragem enfrentar o medo não ausência dele a gente só perde tudo quando perde a fé a sua jornada é um presente valioso e cada desafio é apenas mais um capítulo da sua história lutar pela sua verdadeira versão vai te transformar em um farol de esperança e coragem uma luz espiritual para aqueles que encontram inspiração na sua busca por Essência estamos sempre junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2ItWHfu_th,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2ItWHfu_th\2024-01-15_21-33-47_UTC.wav,cada um de nós carrega uma história única mas o seu passado não define o seu futuro sabe aquelas experiências que nos fizeram sentir mal elas estão prontas para serem ressignificadas e o primeiro passo é abraçado é sentir cada parte dela e transformada lembre-se ser vulnerável não é uma fraqueza é uma chave para uma transformação profunda encarar o desconhecido em busca de algo melhor é mais valioso do que permanecer no conforto do que é familiar mas insatisfatório lutar por um estilo de vida que reflete nossos verdadeiros valores vai além de nós mesmos É sobre o impacto que a gente deseja ter no mundo você tem um poder de escrever a sua história então com coragem e convicção transforme os desafios em oportunidades Recife dor em amor e cria um futuro mais autêntico cada Decisão sua tomada é um reflexo de quem você é é um Eco da sua verdadeira Essência estamos sempre,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C9sE8lCOEro,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C9sE8lCOEro\2024-07-21_14-50-39_UTC.wav,,Erro: ,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CfPhtkpptts,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CfPhtkpptts\2022-06-25_21-06-52_UTC.wav,comunidade sextou Essa semana tá sendo muito especial tanto no meu lado pessoal profissional mas principalmente com a nossa Call na quarta-feira nesses meus dois anos de Instagram público eu percebia escutando ativamente vocês uma demanda e uma necessidade por ações e projetos afirmativos que que eu quero dizer com isso a gente cresce num mundo em que não estimula a gente a sermos nós mesmos é um mundo de padrões pré-estabelecidos em que a gente muitas vezes corresponde a expectativas que não são nem nossas são dos nossos pais da nossa rua da escola da igreja e por isso Insta que eu sempre trago aqui que a terapia deve ser Comunitária porque nós como um todo fomos criados cheio de viés e essa criação faz com que a gente sempre se sinta Peixe Fora D'água sempre fora do padrão e essa visão faz com que a gente se enxergue sempre insuficiente sempre pouco É raro você ver alguém que se enxerga como potência por isso a demanda por projeto de ações afirmativas porque nós quanto grupo A gente precisa se juntar se unir para estudar e entender que as nossas diferenças a nossa origem e a nossa história para onde a gente vai é o que faz da gente especial e não só isso é o que conecta a gente como seres humanos nesse mundo que vai castrando a gente e que vai impondo essas crenças limitantes em que todo mundo não se acha capaz ou suficiente é necessário a gente vir com soluções que quebra esse paradigma o mundo hoje em dia está dividido entre as pessoas que estão terá pisando e Abraçando a realidade como ela é até para entrar nesse processo de cura pensando em soluções e os negacionistas que tem uma dificuldade enorme de entender e aceitar a realidade não só isso eles acham que o mundo é binário e cada vez mais a gente entende que o mundo é muito complexo e a minha pergunta fica porque para vocês galera de que lado você está dessa situação tamo junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cgkx_hLtONc,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cgkx_hLtONc\2022-07-28_23-39-58_UTC.wav,,Erro: recognition request failed: Bad Request,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ci6JTSDuH_J,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ci6JTSDuH_J\2022-09-24_23-50-39_UTC.wav,Rede Bom dia bom sábado vocês querem um exemplo prático de que a vida espiritual Ou pelo menos o maior do que a gente acha e quando a gente fecha os olhos aponta o braço para cima e tenta trocar com que tá lá talvez seja pra pedir uma ajuda e a ideia é fechar os olhos mas sem tensionar exatamente para trocar de uma forma mais limpa com menos ruído Vocês conseguem conectar eu às vezes conecto mais às vezes eu conecto menos ontem antes do meu futebol eu fechei os olhos e talvez se eu tivesse pedindo energia inteligência ao longo do jogo mas o bacana é que quando o meu time fez o gol e a gente ganhou é tão natural devolver essa energia para o mundo da onde ela veio porque eu sou apenas um veículo essa energia ela vem e vai e a gente compartilha ela por isso o desapego tamo junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CiJCCzJuBPw,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CiJCCzJuBPw\2022-09-05_22-04-06_UTC.wav,,Erro: ,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CjEakHrpojF,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CjEakHrpojF\2022-09-28_23-34-20_UTC.wav,Rede Boa tarde acabei de buscar Alice na escola em alusão ao estudo do história anterior eu resolvi testar com ela vamos ver pedir para fazer três coisas tá a primeira delas eu quero que você me mostre como se corre como uma menina Run like a girl Pera aí que isso perfeito parece até uma Super Hero vem cá número 2 fiz ter uma bola imaginária na sua mão agora eu quero que você trouxe já com uma menina tô brincando perfeito meu amor agora a terceira delas eu quero que você cante like a girl que de soco que nem uma menina Deixa eu ver essa geração vem muito muito forte,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CjRcOynvNYI,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CjRcOynvNYI\2022-10-04_01-01-18_UTC.wav,pedir no passado eu já fui tido como mal educado por ser direto ao ponto ou curto dos meus e-mails de trabalho até que um dia um dos meus mentores me comentou sobre cinco itens para estruturar uma comunicação mais simpática e mais inclusiva com todo mundo o item número 1 é sobre reconhecer o tempo e atenção de todos do tipo Fulano Muito obrigado pela nossa qual da última sexta-feira o item número 2 é o espelhamento nessa etapa a gente tá buscando uma confirmação do que está sendo pedido e pode soar como Olha me parece que você quer a papelada toda pronta para mandar para o cliente até sexta-feira É isso mesmo o número 3 é sobre responder qualquer eventual pergunta olha da minha parte eu consigo te entregar tudo até quarta-feira fim do dia eu acho que assim você vai ter todo o tempo que você precisa para mandar para o cliente dentro do prazo o número 4 você dá um passo para trás e abre outra pergunta como isso soa para você se eu te mandar isso na quarta você consegue fazer tudo com o tempo e o número quinto é a apreciação humano eu tô vendo a energia e o tempo está colocando esse projeto Você tá voando vai dar tudo certo e conta comigo galera Se você usar essa estrutura para se comunicar você vai aprofundar muito mais das relações e isso vai acelerar a sua curva de crescimento,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cj_QoCZr013,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cj_QoCZr013\2022-10-21_20-05-29_UTC.wav,Rede Boa tarde as habilidades técnicas te ajudam a ser contratado mas são as habilidades comportamentais que te ajudam a ser promovido hoje eu vim trazer cinco habilidades de comportamentais para você acelerar a sua carreira número 1 comunicação escute os outros sem interromper daí Fale um Tom positivo e acolhedor preste sempre atenção na linguagem corporal de quem tá contigo número 2 persuasão identifique o que importa para os outros cria histórias que ressoam com a jornada de cada um comunica essas histórias de uma forma breve e com emoção número 3 negociação escute ativamente tenta entender o que o outro quer entenda o seu próprio valor daí propõe as soluções sejam benéficas para todas as partes número quatro relacionamento ajude os outros incondicionalmente busque por interesse em comum por afinidade sempre gera valor antes de pedir algo e retorno em número 5 empatia você tem que ter um interesse Genuíno pelas pessoas você tem que tentar enxergar o mundo pelas suas perspectivas reconhecer os seus sentimentos nunca julgar sempre apoiar seja sempre generoso com seu tempo e com a sua atenção tamo junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClhaPWyu5iM,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClhaPWyu5iM\2022-11-28_22-56-41_UTC.wav,quatro conselhos do Yamaha receber com 18 anos entre em contato com quem te inspira Você já pensou em escrever para todos os autores dos livros que você leu um conteúdo fresco na cabeça você teria tanto que falar e de 10 autores basta um responder para você ter uma conversa virtuosa então bota a cara e conecta com quem tem o que você quer agora tem que ser tem que ser autêntico se o seu trabalho ou sua escola não são interessantes encontre maneiras de se envolver em coisas que são faça curso ler livros sobre tópicos que você ama encontre comunidades online conecte por afinidade explora É assim que você descobre o que quer ou não fazer adquirir o hábito de ter um Projeto Paralelo pegue algo que realmente te interessa encontre uma maneira de aplicá-lo no mundo real e isso é uma página no Instagram tem um site compartilha suas músicas oferecer seus serviços Essas atividades ajudam muito no seu currículo e te levam Possivelmente uma renda complementar entenda que a falha faz parte do processo nenhuma pessoa de sucesso acertou de primeira todas elas falaram muitas vezes e quanto mais cedo você começa a explorar falhar aprender mais rápido você acelera a sua curva de aprendizado e Vale lembrar se não forem os desafios obstáculos a gente nunca vai saber o conforto a gente é então,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClpFOoRNCkg,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClpFOoRNCkg\2022-12-01_22-25-41_UTC.wav,Como vencer a síndrome do impostor 5 passos para ter a carreira que você deseja você já sentiu uma fraude bom você não tá sozinho até 82% das pessoas sofrem com a síndrome quando a gente é jovem A gente experimenta um excesso de confiança devido a rápida progressão na nossa curva de aprendizado e a medida que o tempo passa a confiança de um profissional mais experiente cai porque ele percebe que ainda não sabe de muita coisa quanto mais a gente aprende mais a gente pode sentir impostor entendendo identificar esse viés é o primeiro passo sentir-se como o impostor pode na real isso é um sinal de que você tá pronto se até 82% das pessoas sofrem com a síndrome Então não é uma deficiência pessoal é uma Norma social por isso discutir o assunto com outras pessoas é fundamental as pessoas que sofrem da síndrome do impostor sentem-se sozinhos Mas agora você sabe que oito entre 10 pessoas se sentem impostores Então vale muito a discussão valoriza suas vitórias por uma questão de sobrevivência a nossa mente não faz focar bem mais nos pontos negativos do que nos positivos Então como resultado a gente tende a ignorar o nosso Progresso é sobre ser feliz porque a gente é e não porque a gente acha que deveria ser celebra até onde você chegou e o cão capaz de você os outros dois pontos tornar legenda então sempre junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClUgTmxr9cb,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClUgTmxr9cb\2022-11-23_22-35-05_UTC.wav,Rede Boa semana hoje eu vim compartilhar 6 regras para você ser mais carismático até porque Carisma não é um mistério a habilidade que você pode aprender faça as pessoas se sentirem importantes elas amam ser vistas então ofereça contato visual um elogio específico repare um detalhe elas também gostam de ser ouvidos Então faça boas perguntas quanto mais interessado mais você se torna interessante elas gostam também de ser lembrados Então faça acompanhamento falou up lembra do nome delas nome de um filho de um pet lembra de alguma coisa que vocês discutiram recentemente faça uma pausa também antes de falar você tem mais tempo para responder do que você pensa aguarde dois segundos primeiro uma pausa na fala te dar o tempo que você precisa para pensar e gerar mais valor numa conversa Vale também melhorar a sua linguagem corporal ter uma regra que é 7:38 e 55 as pessoas avaliam a sua comunicação com base em 7% das palavras 38 tonalidade de rosto e 55 no corpo então Fica em Pé ombros para trás contato visual sorria um aperto de mão seguro Vale usar humor também com o passar do tempo o amor virou dessa chave as pessoas são atraídas por aqueles que fazem elas se sentirem bem se é sensível e bem humorado te dar uma vantagem competitiva olha as duas outras regras então no texto da legenda eu espero no fundo do coração que esse rio te ajude,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cm42oyuuZ_7,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cm42oyuuZ_7\2023-01-01_21-58-40_UTC.wav,Esse é um convite é uma escolha para esse ano novo é fundamental entender o nosso atual estado Mental para avaliar se a gente está bem para julgar as circunstâncias a sua cura e as suas escolhas criam uma energia que é sentida de forma consciente ou inconsciente pelos outros essa vibração que você emite reverbera para fora e influencia o ambiente às pessoas ao seu redor a sua paz Pode ser sentida na real ela é o convite para os outros sintonizar enquanto a parte que já carregam dentro a sua sensação de Equilíbrio durante os tempos difíceis não é apenas um pilar para você e para os outros se apoiar o seu equilíbrio também ajudam as pessoas a ficarem calmas durante as suas próprias tempestades Às vezes você vai ouvir coisas do tipo é ótimo e calmante estar contigo pois o que a gente sente dentro convida também os outros a se juntarem a nós e sentirem o mesmo é fácil ficar com raiva por exemplo quando alguém próximo está com raiva é por isso que um dos maiores sinais de maturidade emocional é saber proteger o seu estado mental mesmo quando os outros te convidam para o caos ser capaz de viver dentro da sua energia de escolha é um sinal de grande sabedoria Pois quando você escolhe a paz você apoia a paz,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CmC1_SPJ9-7,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CmC1_SPJ9-7\2022-12-11_22-35-09_UTC.wav,uma lição profunda para esse fim de ano no passado eu quase perdi seis dígitos para o meu trabalho no mesmo dia eu tava negociando um acordo de compra e venda em que as duas partes se comprometeram verbalmente em seguir adiante com negócio por engano eu transferi o valor da garantia Para uma terceira pessoa que não tinha nada a ver com a transação e nenhuma implicação legal para devolver o dinheiro em pouco tempo um vendedor e o comprador pularam fora e ainda precisava recuperar o valor perdido eu tava tremendo Quando entrei no escritório da minha líder para explicar o que tinha acontecido eu nunca vou esquecer ela me olhou profundamente e disse aprende a se perdoar se você se joga para baixo e não se acha capaz você se impede de melhorar nesse momento eu parei de ser tão duro comigo ela me deu apoio que eu precisava para me recompor emocionalmente e para seguir focado o afeto e acolhimento mudam tudo ao nosso redor um pouco tempo eu recuperei a grana em 3 meses a confiança eu bati todas as metas e sair dessa empresa que até hoje quer de volta Qual é a lição saber se perdoar uma super habilidade perdoa de todas as porradas que você fez de todos os erros ou fracasso não determina o seu caráter os erros não definem os valores a gente é feito de lições a gente é feito de se Reinventar pra virada desse ano se perdoa Você é foda tamo junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CmevT3Wr9Jl,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CmevT3Wr9Jl\2022-12-22_18-30-16_UTC.wav,meus amores boa noite sempre juntos com Natal ali está fazendo uma aula de Break Dance eu botei maior carinho de filmar um pouquinho para vocês como eu papo aqui hoje você já gerou muito valor construiu junto da sua comunidade para sua família seus amigos sua rede social e acho que não recebeu o reconhecimento merecido Ou aquele convite que nunca chegou eu já me frustrei muito esperando o Retorno dos meus esforços esperar o reconhecimento ao convite dos outros é uma receita para sempre tá estressado se você quer escrever um texto publica no teu blog se você quer falar não podcast faz o teu a gente não controla o reconhecimento ou convite dos outros que a gente controla é um amor que a gente coloca na vida é a criação que a gente coloca no mundo pensar nisso,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cmr3QAoAibv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cmr3QAoAibv\2022-12-27_21-06-57_UTC.wav,a gente usa as redes sociais todos os dias o seu feed serve para te fazer bem eu tenho escutado direto coisas do tipo eu vou deletar meu Instagram por um tempo não tá me fazendo bem A ideia é usar as redes sociais uma intenção por trás é sobre construir e não reclamar conectar não discutir ajudar ao invés de machucar é sobre entender sem julgar é revigorante aprender com os outros Uma conversa boa abre os olhos para novos pensamentos uma ótima conversa abre a sua mente para novas formas de pensar muitas pessoas falam a tela para cima e para baixo no modo automático se perdem comparações superficiais passam horas do dia tornando as suas vidas piores não usa internet para distorcer os fatos para validar a história que está na sua cabeça usa as redes sociais para examinar e aceitar a história que corresponde à realidade do mundo em 2023 pensa um pouco mais sobre senso crítico e como você vai usar sua rede estamos sempre junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CnksSJQszXQ,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CnksSJQszXQ\2023-01-18_22-30-06_UTC.wav,eu já tive muito medo de julgamento eu já tive muito medo de não ser aceito eu já deixei de começar muita coisa por causa dos outros e assim que eu dei o primeiro passo eu reforcei a minha coragem e aprendi com o tempo que a coragem é tipo um músculo dá para malhar ela e cada vez ser mais corajoso hoje se eu tô na minha e fazendo bem eu não ligo para o que os outros dizem ou acham hoje também eu escuto feedback apenas de quem tá no Fronte botando a cara também se você não faz nada apenas consome julga muito obrigado eu posso curtir contigo sair contigo mas se eu não perguntei e você não é expert provavelmente a crítica vai ser apenas um ruído tamo junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CoDjJTTJZp2,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CoDjJTTJZp2\2023-01-30_22-10-47_UTC.wav,comprar um iPhone um outro bem de consumo dá uma sensação de alegria e satisfação no momento da compra mas ao longo do tempo esse sentimento Dá Lugar Ao vazio e nesse mundo imediatista assim que você ver um amigo seu com a nova edição da marca você desvaloriza o que tem E aí você precisa comprar um produto novo para reviver aquele pico de alegria como a experiência esse efeito pode ser o contrário experimentar coisas novas como viagens arte e escultura nos nutre tanto em curto quanto em longo prazo e essas experiências mesmo que ruins no primeiro momento acompanham a gente para onde a gente vai e torna-se verdadeiras fontes de alegria e de boas histórias entre amigos Desapega um pouco do material investe um pouco em momentos as experiências ou nos deixam feliz ou nos ensinam algo e a gente leva elas para sempre sinta-se grato por todos os momentos vividos e enfrentados se não fossem esses momentos você nunca saberia o tamanho do seu poder estamos sempre junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CpgGwIQOKnA,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CpgGwIQOKnA\2023-03-07_20-57-42_UTC.wav,a gente vive em um mundo em constante mudança onde é difícil saber para onde ir ou o que fazer durante a pandemia eu abri meu Instagram e o meu LinkedIn para ajudar pessoas lá atrás eu não tinha ideia do que acontecer eu só tinha fé e esperança fé em mim e no meu talento Esperança em construir o mundo melhor qual o meu ponto aqui nem todo mundo precisa saber para onde está indo Talvez um plano de 5 anos seja super estimado o que dá para fazer esse ano para avançar uma ideia oferecer ajuda a explorar temas pelos quais você seja apaixonado e não se deixa abalar pelo que os outros podem pensar de você Ninguém determina o que você é capaz ou não de fazer sabe por quê Porque só você vive a sua vida e sabe que te faz bem o seu florescimento atrai a energia e as pessoas certas e Vale frisar no começo não pensa em grana o dinheiro vira um subproduto do amor que você coloca nessa jornada então Desapega de julgamento de suposição do resultado por mais imprevisível que seja a vida vai te surpreender com tanto de coisa boa que o futuro reserva estamos sempre junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CpoBMP_LB4K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CpoBMP_LB4K\2023-03-10_22-36-35_UTC.wav,tenho visto muita gente reclamando das redes sociais é uma perda de tempo me dá ansiedade eu não posso deixar de concordar mas acho que vale uma reflexão sem intenção você não tira o melhor da ferramenta você se ilude você se compara o seu tempo é o seu maior ativo não gaste ele consumindo conteúdo lixo discutindo online se jogando para baixo ouvir a foto de um casal que parece perfeito aliás quantas pessoas do seu círculo terminaram uma relação na virada do ano não são as mesmas que postaram fotos e questões completamente apaixonadas pelo parceiro no fim do ano passado lembre-se o mundo é fake são poucas as pessoas que são honestas com os outros e com elas mesmas use as redes para aprender uma habilidade nova ensinar algo que seja uma paixão construir um produto um serviço ter conversas significativas para rir pra descontrair quer mais ideias exclui o que não te faz bem sai da bolha e explora interrompa os maus hábitos diga mais não que sim só segue o que te faz bem usa a tecnologia ao seu favor construa uma nuvem que faça sentido só você pode criar uma rede social que te alimenta e só você sabe como gastar melhor o seu tempo e a sua atenção gastes com sabedoria estamos sempre junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq06w_nNDEG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq06w_nNDEG\2023-04-09_19-22-55_UTC.wav,Eu sempre acreditei no poder do amor Aliás eu faço tudo por ele eu já sofri em seu nome e vi esse sentimento trazer à tona o melhor das pessoas com o tempo eu também aprendi que eu não controlo o amor dos outros em muitas situações da vida eu vi que havia um problema mas o amor também é cego a gente vive no mundo que não ensina que o desapego deveria ser a maior ferramenta para amar verdadeiramente pois eu quero que as pessoas do meu lado Tenham sempre todas as possibilidades e autonomia para ir se decide ficar que seja por escolha Infelizmente o que eu vejo por aí é o contrário numa vida de encenação um amor tá ligado ao apego e ao controle para mim é possível amar alguém profundamente e ainda ter que deixá-lo ir não porque eu quero mas porque o outro indica Eu também luto todos os dias para me amar jacar amor próprio é a única maneira real te construir uma relação significativa comigo e com o mundo aprender a se amar é desafiador aceitar as nossas falhas um ato revolucionário você que me envia tá desacreditado no amor que habita em você se olha no espelho lembra o tanto que você procura fora tá aí dentro você é um sinal de que a humanidade pode se mover numa direção melhor o amor nunca foi tão,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cr4EKQ3OeYM,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cr4EKQ3OeYM\2023-05-05_21-12-56_UTC.wav,talvez essa parte da sua vida não seja sobre encontrar alguém para amar Talvez seja sobre apaixonar-se por si mesmo fazendo o que você quer fazer e o que te faz feliz sabe por quê Porque só você sabe o que é bom para você e só você vive a sua vida então Desapega de julgamento de expectativa de suposição Desapega do resultado se amar sem se preocupar em agradar os outros é um ato revolucionário viver a sua vida mais autêntica um sinal de poder como sentir junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CrjWUtStbsF,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CrjWUtStbsF\2023-04-27_20-09-01_UTC.wav,você tá se sentindo isolado ou desconectado estudos recentes sugerem que fazer parte de uma comunidade pode não apenas aumentar sua longevidade como também pode melhorar sua saúde física e mental mas nem sempre é fácil encontrar uma comunidade que corresponda às suas necessidades e aos seus valores quando me mudei para os Estados Unidos inúmeras vezes eu me senti perdido sozinho inseguro de como eu poderia fazer a diferença na minha vida e nada dos outros nessa jornada a minha filha sempre Serviu de combustível para me tirar da zona de conforto e me fazer experimentar coisas novas eu me abri pro trabalho voluntário eu me juntei a grupos locais eu foquei em ajudar pessoas e naturalmente o meu florescimento atraiu a energia certa com o tempo eu comecei a medir o meu sucesso de acordo com o sucesso dos outros agora essa comunidade ela tem que ser diversa porque diferente realidades e crenças te ensinam que existe em diferentes perspectivas para enxergar o mundo qual o meu ponto aqui quebra a bolha o mundo é muito maior do que a sua rua a sua escola a sua igreja ou o seu trabalho construir uma rede de apoio que te levanta e te capacita também te ajuda a superar medos inseguranças você não tem ideia do impacto positivo isso pode ter na sua vida estamos sempre juntos,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CroqVmCtlzL,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CroqVmCtlzL\2023-04-29_21-42-47_UTC.wav,os amores sempre junto tem uma coisa que as pessoas precisam entender sobre uma pessoa educada sorridente e amorosa é a forma como ela aprende a lidar com a vida que faz dela Gentil não Ache que essa bondade é garantida e não confunda Auto controle com fraqueza estamos sempre junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Csg07TUvd5K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Csg07TUvd5K\2023-05-21_17-22-59_UTC.wav,ketchup ao vivo,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CsMzPrmuVBH,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CsMzPrmuVBH\2023-05-13_22-29-52_UTC.wav,as pessoas que criticam os nossos esforços para sermos excepcionais são muitas vezes as mesmas que aceitam a vida Medíocre ela se sente ameaçada pela nossa busca por Excelência e por isso tentam minar a nossa confiança agora aquelas que conquistam sucesso sabem como a jornada É difícil um youtuber com 1 milhão de inscritos nunca vai te jogar para baixo ou apostar o seu primeiro vídeo ele sabe da dificuldade de criar um canal e de começar a produzir conteúdo do zero assim como um atleta nunca vai fazer piada do seu primeiro treino pois ele também sabe do esforço que é preciso para criar um novo hábito aqueles que não tem coragem para perseguir os seus próprios sonhos geralmente são os mesmos que procuram diminuir os outros eles querem impor as suas próprias limitações na esperança de manter um padrão então Desapega arrisca e não dá bola para o espíritos se não são os desafios você nunca vai saber o conforte você é eu não sei quem,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CtWnWwBLEZd,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CtWnWwBLEZd\2023-06-11_14-29-46_UTC.wav,é uma verdadeira luta a que muitos de nós enfrentamos quando se trata de aceitar a própria vulnerabilidade a gente sempre espera tá positivo e confiante o tempo todo e a gente tem dificuldade quando as nossas emoções e sentimentos podem ser tão voláteis é perfeitamente normal se sentir super feliz um dia e ansioso até triste no dia seguinte não tem nada de errado com isso a gente precisa é aprender a se adaptar e aceitar a forma como a gente se sente ninguém pode estar 100% o tempo todo ter baixas do nosso bem-estar emocional psicológico são uma parte fundamental da vida então da próxima vez que você se sentir triste por não ser o seu melhor seja gentil e presta atenção no seu apego a perfeição Às vezes a gente precisa desacelerar e preservar a nossa energia para restaurar totalmente o nosso bem-estar estamos sempre junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cu2561nsDQ5,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cu2561nsDQ5\2023-07-19_00-00-57_UTC.wav,meus amores dois fatos para você lembrar quando tiver duvidando de si em primeiro lugar a gente tem uma tendência em achar que somos menos especiais do que realmente Somos muitas vezes a gente se compara com os outros e aí se sente atrasado ou não pertencente essa é uma criança de escassez e ela vem do Ego você sempre vai ter algo especial e único e geralmente essa habilidade ou virtude é o que te faz diferente então não se esquece de sempre abraçar a sua real identidade em segundo lugar a gente também tem de achar que as pessoas gostam menos da Gente do que de fato elas gostam você pode não notar mas as pessoas ao seu redor reparam no quanto você é gentil compassivo e forte tanto na vida profissional quanto na pessoal elas sentem a sua energia e o seu compromisso em evoluir então se você dá uma jornada de auto descoberta saiba você é uma fonte de inspiração de esperança para muita gente confia que você tá indo muito bem,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CvTO6CvJ4SX,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CvTO6CvJ4SX\2023-07-29_23-59-09_UTC.wav,curar-se não significa evitar tempos difíceis ou buscar prazer a todo custo é sobre ser real e enfrentar o que você sente para que essas emoções não se acumulem de maneira prejudicial Todos nós temos momentos de desânimo mas acredita é melhor abraçá-los do que carregar uma dor não processada aonde quer que você vá portanto se permita respirar e conectar com as suas emoções o processo de cura é uma jornada constante e não um destino estamos sempre junto,Extraído,Áudio
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwBbQhsMM1b,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwBbQhsMM1b\2023-08-16_22-36-37_UTC.wav,as únicas perguntas que eu vou fazer para Alice independentemente das suas escolhas vão ser se ela tá feliz e se ela tá cuidando da Saúde eu amo ela acima de tudo e eu espero que essa base traga a segurança que ela precisa para se preocupar apenas com os reais problemas da vida não tem nada mais poderoso que um pai que aceita o filho como ele é não como o pai espera o projeto que ele seja isso vai fazer toda a diferença não só na vida do filho como na dele também Feliz Dia dos Pais estamos sempre junto,Extraído,Áudio
