display_url,caption,likes,comments,date,owner_username,Categoria
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/324386491_1219564662102501_6170415201947379237_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AGNDZVdpyhwL3D7_liiRFoU_VvLwnBBKzyr6gFGoR3hG4ZIb5DU0sHc4mURR8-TEJY&_nc_ohc=uQ9QqATQgVAQ7kNvgE-yOSx&_nc_gid=ce202aa0af144c549404ac6ab722edfe&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAvL_l2cpv120PiBkArisbNlWQV_GIn6N6NaMVuVC78cg&oe=67B9E639&_nc_sid=d885a2,"Tenho lido muitas postagens sobre os sonhos e as metas de muitas pessoas para o ano novo.

Toda semana, escuto coisas do tipo:

""Começo com boas intenções, mas não consigo manter a consistência.""

É difícil manter o foco.

Um exemplo?

Começar um projeto.

Você trabalha nele e em pouco tempo o foco se perde e você tenta outra coisa.

Daí, o ciclo se repete e você dá início a uma terceira ideia.

Repare quantas vezes você parou, começou e acabou sem progresso.

A capacidade de fazer o trabalho quando não é fácil é o que separa os obstinados.

Essa é a principal diferença entre os profissionais e os amadores.

Qualquer um pode trabalhar duro quando se sente inspirado e motivado.

Mas e quando você está entediado?

Quando o trabalho não é fácil?

Quando você não está vendo os resultados?

Você estaria disposto a trabalhar no modo silencioso por dez anos?

A capacidade de executar mesmo em tempos difíceis é o que faz a diferença.

Observe uma pessoa que está avançando de forma consistente.

Não são os resultados que a tornam uma pessoa de sucesso.

É o seu compromisso com o processo.

Ela se apaixona pela prática diária e não pelos eventos pontuais.

Quer se tornar melhor em alguma coisa?

É preciso se apaixonar por um sistema.

É necessário se apaixonar pela construção de uma identidade.

Não apenas sonhar com os resultados.

Objetivos, todos nós temos.

Sistemas, poucos têm.

Apaixone-se pelo tédio.

Apaixone-se pela repetição.

Apaixone-se pelo processo.

Sucesso é fruto da paixão que você coloca na vida.

Espero que esse texto te conforte.

Dê um like e favorita.

Conhece alguém precisa ler isso?

Compartilhe.",1329,13,"2023-01-08T15:40:27,000",projeto_catarse_,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/326078342_1606315146481127_7008741227618551964_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AELeNyT_jEIFRXWv4wskFrjHnQ_dMNHZ8Mo08vT79a0ku6-ovItnySmgIjSaiSolok&_nc_ohc=Kr4LfMy3o00Q7kNvgF2jDtt&_nc_gid=36662653132646a99a192cb47857dd45&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCU0QFI92olMOdcu_FGQFfw66sf-68nNKgeCHM2RDOffA&oe=67B9D7F4&_nc_sid=d885a2,"Eu já tive muito medo de julgamento 🔥

Eu já tive muito medo de não ser aceito.

Já deixei de começar muita coisa por causa dos outros.

E assim que eu dei o primeiro passo, reforcei a minha coragem 💪

Ao longo da vida, aprendi que coragem é tipo um músculo, dá para malhar ela e cada vez ser mais corajoso 🏋️‍♂️

Hoje, se eu to na minha e fazendo o bem, não ligo para o que os outros dizem 🥋

Hoje, busco feedback apenas de quem tá no front botando a cara também.

Se você não faz nada, apenas consome e só julga, muito obrigado 🙌

Eu posso curtir contigo, sair contigo, mas se eu não perguntei e você não é um expert, provavelmente a crítica vai ser apenas um ruído.

Espero que esse texto te ajude 🙏

Já se inscreveu na lista de espera da minha Newsletter Pega a Visão 😎

Nela, vou trazer ideias práticas para você implementar tanto na sua vida profissional, quanto na pessoal.

Acha que esse vídeo pode ajudar alguém?

Favorita ele e compartilha 💕",2657,51,"2023-01-18T19:30:06,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/328140564_163029729425567_6317770994252058800_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AHe4cgTCzG6uRkpOi-wDWcjHIWp32b_GzAcfDR7WvLGuFP_jH6SyLtFRMFb_WOdNnY&_nc_ohc=zzVXMudEf-0Q7kNvgGOfn7x&_nc_gid=4ae2b20ec8d94bc7943d2315368fd658&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCiCiNh3ZZi4J__o6Z_vESrpklV2WwI0hT4rRK-tq20cg&oe=67B9DFE7&_nc_sid=d885a2,"Comprar um iphone ou outro bem de consumo dá uma sensação de alegria e satisfação no momento da compra.

Mas ao longo do tempo, esse sentimento dá lugar ao vazio.

Nesse mundo imediatista, assim que você vê um amigo seu com a nova edição da marca, você desvaloriza o que tem e precisa comprar um produto novo para reviver aquele pico de alegria.

Com uma experiência, o efeito pode ser o contrário.

Experimentar coisas novas como viagens, artes e cultura nos nutre em curto e em longo prazo.

Essas experiências, mesmo ruins em um primeiro momento, nos acompanham para onde vamos e tornam-se verdadeiras fontes de alegria e de boas histórias entre amigos.

Desapega um pouco do material e investe mais em momentos.

As experiências ou nos deixam feliz ou nos ensinam algo.

Nós as levamos para sempre com a gente.

Sinta-se grato por todos os momentos vividos e enfrentados.

Se não fossem eles, você nunca saberia o tamanho do seu poder.

Gostou dessa mensagem?

Dropa um like, favorita e compartilha 💕🙏",309,16,"2023-01-30T19:10:47,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/330665458_8857073597698781_1426005633330298626_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AEBK7hm3ltBQQFAg891qz5ga9vxLvBb9R_QxNeuvnMArF2x4KzVZCO21v7UR1LUo74&_nc_ohc=LTr1eLvJsT0Q7kNvgH2UPA3&_nc_gid=0994b396806e4b3ab20b4306617d7f2f&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYC_g0liT_Fvq3BFVu8AP8vT-jmpzAMhqIhFgmFCQorR6Q&oe=67B9E428&_nc_sid=d885a2,"Em 2023, várias maneiras de apoiar a sua evolução:

• Leia mais

• Escreva todo dia

• Medite

• Diga não muito mais que sim

• Seja um comunicador mais articulado

· Construa uma rede que te jogue para cima

• Priorize as suas paixões

• Conecte-se com quem te ajuda, te escuta e te celebra

(Esse texto merece uma favoritada? 😎)

• Lembre-se que descansar te traz para o centro

• Não deixe o seu passado controlar o seu presente

• Use o seu tempo para criar

• Desapegue de competir e seja você mesmo

• Não seja liderado pelas emoções

• Se um lugar não te faz bem, não fique

• Pare de cuidar de tudo e todos, cuide de você

• Não viva uma vida para os outros

• Preste atenção na direção do seu coração

• Entenda que você não é para todo mundo

•Seja gentil com você e com os outros

• Quando não estiver bem, não dê bola para os seus pensamentos

• Apoie os seus melhores amigos

• Não force a barra

• Peça ajuda

Faltou alguma? Comenta embaixo.

Acha que esse texto pode ajudar alguém?

Dropa um 👍 e compartilha.",2489,43,"2023-02-14T12:42:16,000",projeto_catarse_,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/335919636_1600532163753190_8941995849100552433_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2AELs7gnOKOTkLnsv7hNuVVd1p4XNnFL6kPuE_V5HKalCYZ9iqXVGdYMloZi4KDlcHQ&_nc_ohc=rE7szBqHldsQ7kNvgGEc12g&_nc_gid=7949409280244bb2b3cf6d3e4a9527a9&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBIW8Qk6WGkhVlbW_b0zSYu9PLE7xclAfNkF6MOv0LsTw&oe=67B9BA80&_nc_sid=d885a2,"Você não precisa dar satisfação dos seus sonhos à ninguém.

Algumas pessoas sempre estarão decididas em te dizer que a sua visão e os seus objetivos estão errados.

Aprecie e reconheça os seus críticos, mas pense sobre o tempo precioso que você dedica à eles.

Uma conversa de trinta minutos se defendendo são trinta minutos que você perde para se aproximar do objetivo.

Busque a opinião apenas de quem tá experimentando e botando a cara.

Se a pessoa não faz nada e só julga, agradeça e siga em frente.

Não dê bola para o que te suga.

Você pode curtir com essa pessoa.

Você pode sair com ela.

Mas se você não perguntou e ela não é uma especialista, provavelmente, a crítica é apenas um ruído.

Espero que esse texto te ajude.

Conhece alguém que precisa ler isso?

Dá um like, comenta e compartilha.",2720,40,"2023-03-17T20:48:33,000",projeto_catarse_,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/332769804_199387206019233_8513446087138835142_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AHhC8AKjtshiwpLwblTKa2TWDkayGfa4Q59USjJ0-dLoU83k-Lrpz0xdTDwx6D9INo&_nc_ohc=pNZQooIWMhMQ7kNvgH84Cy_&_nc_gid=70df1cc3660b4a6fb8e1af722312bdd7&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAH7wbZZaFPrt_Kaz3RQ2u1HPQrusqG1jS1HxO5ZMfIww&oe=67B9B791&_nc_sid=d885a2,"Esse vídeo merece uma reação?

A gente vive num mundo em constante mudança.

Onde é difícil saber para onde ir ou o que fazer.

Durante a pandemia eu abri o meu @instagram e o meu @linkedin para ajudar pessoas.

Lá atrás, não tinha ideia do que ia acontecer.

Eu só tinha fé e esperança.

Fé em mim e no meu talento.

Esperança em construir um mundo melhor.

Qual é o meu ponto aqui?

Nem todo mundo precisa saber para onde tá indo.

Talvez, um plano de cinco anos seja superestimado.

O que dá para fazer esse ano para avançar?

Uma ideia é oferecer ajuda.

Explore temas pelos quais você é apaixonado.

E não se deixe abalar pelo que os outros pensam de você.

Ninguém determina o que você é capaz ou não de fazer.

Sabe por quê?

Porque só você vive a sua vida e sabe o que te faz bem.

O seu florescimento atrai a energia e as pessoas certas.

Vale frisar:

No começo, não pensa em dinheiro.

A grana vira um subproduto do amor que você coloca nessa jornada.

Então, desapega de:

• julgamento

• achismo

• suposição

• resultado

Comece com algo que te dá prazer.

Em que ter sucesso ou não pouco importa.

Dê o primeiro passo.

Por mais imprevisível que seja, a vida vai te surpreender com o tanto de coisa boa que o futuro reserva.

Espero que esse Reels te ajude 💕

Conhece alguém que pode gostar desse vídeo?

Compartilha ✊

Já entrou na lista de espera da Newsletter “Pega a Visão”?

Link na bio ✨",500,66,"2023-03-07T17:57:42,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/323943815_598219182184749_4001537804677309649_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AEF3Wvz0CKfjKOhE_PfoW3nD7cjG98hskZxOsYd8Oa2YRn18JdJhHVN51XYLhb1kcw&_nc_ohc=JHVlvWb-MR8Q7kNvgHHP-5y&_nc_gid=8026f3d947214947a130a1ff873e3201&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYD8m9agdZCorecTPp5UbxQGyw4WjCQqb9Uc18JwVPYnKw&oe=67B9E10A&_nc_sid=d885a2,"Tenho visto muita gente reclamando das redes sociais.

“É um perda de tempo”

“Me dá ansiedade”

Eu não posso deixar de concordar.

Mas acho que vale uma reflexão.

Sem intenção:

• você não tira o melhor da tecnologia

• você se ilude

• você se compara

O seu tempo é o seu maior ativo.

Não o gaste:

• consumindo conteúdo lixo

• discutindo

• rolando o seu feed sem propósito

• se jogando para baixo ao ver as fotos de um casal que parece perfeito

Aliás, quantas pessoas do seu círculo terminaram um relacionamento na virada do ano?

Não são as mesmas que postaram fotos e textões completamente apaixonadas pelo parceiro no fim do ano?

Lembre-se, o mundo é fake.

São poucas as pessoas que são honestas com os outros e com elas mesmas.

Use as redes para:

• aprender uma nova habilidade

• ensinar algo que seja uma paixão

• construir um produto, ou um serviço

• ter conversas significativas

• rir e descontrair

Quer umas ideias?

• exclui o que não te faz bem

• sai da bolha e explora

• interrompa os maus hábitos

• diga não mais que sim

• segue o que te faz bem

Use a tecnologia ao seu favor.

Construa uma nuvem que faça sentido.

Só você pode criar uma rede social que te alimenta.

Só você sabe como gastar melhor o seu tempo e a sua atenção.

Gaste-os com sabedoria.

Gostou? Dropa um 👍 comenta e favorita ❤️

Acha que esse vídeo vai ser bom para alguém? Compartilha 🤗",685,91,"2023-03-10T19:36:35,000",mpizzato,Redes Sociais
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/340483266_1231596680828182_4564532705278817207_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2AETHBCPGtGkHNiBJ0uMXxyLYYqUq9DMOXJ-t6HQa7FR1MsQTzpgd4tw2ZCjY2uAG1c&_nc_ohc=gRPgc3wmD0EQ7kNvgH95K21&_nc_gid=27ccf7f3808346aab36479f9c07bb3b0&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCtdljI_KmGhdiebU0N2DHFn53dkbYqro4tjtm1DeVbtw&oe=67B9D083&_nc_sid=d885a2,"Eu sempre acreditei no poder do amor. 

Aliás, faço tudo por ele.

Já sofri em seu nome e vi esse sentimento trazer à tona o melhor das pessoas. 

Com o tempo, aprendi também que eu não controlo o amor dos outros.

Em muitas situações da vida eu vi que havia um problema.

Mas o amor também é cego.

A gente vive num mundo que não ensina que o desapego deveria ser a maior ferramenta para amar verdadeiramente. 

Pois eu quero que quem tá do meu lado sempre tenha todas as possibilidades e a autonomia para ir. 

Se decidem ficar, que seja por escolha.

Infelizmente, o que vejo por aí é o contrário. 

Numa vida de encenação, o amor está ligado ao apego e ao controle. 

Para mim, é possível amar alguém profundamente e ainda ter que deixá-lo ir. 

Não porque eu quero, mas porque o outro indica.

Também luto para amar me amar ainda mais, já que o amor próprio é a única maneira de construir um relacionamento significativo comigo e com o mundo.

Aprender a se amar pode ser desafiador. 

Aceitar as nossas falhas, um ato revolucionário.

Você que me vê está desacreditado no amor que habita em você? 

Se olha no espelho e lembra que o amor que você tanto procura fora está dentro.

Você sabe que essa transformação pessoal é possível. 

Você é um sinal de que a humanidade pode se mover em uma direção melhor. 

O amor nunca foi tão questionado.

O amor nunca foi tão poderoso. 

Nessa jornada, tenho certeza que vou continuar quebrando a cara e quanto mais quebrado, mais forte.

Espero que esse vídeo te ajuda.

Gostou? Dropa um like e compartilha 💕🙏",650,73,"2023-04-09T16:22:55,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/340321563_583761600161341_8756063597392158041_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2AGXV-aoElDIQueIpa5gvvVm7TCUWsRIRbf1X8p9XqE4IffPTceGx9aIufOKWxzvDYc&_nc_ohc=TMlJ70AxaWcQ7kNvgFigfHD&_nc_gid=eeb32503767c4775b298fec843d0b4d3&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYB0_80CVoGvRzmFiK3vD95fawWpD8v8aiRTNh9YtGU16g&oe=67B9B0BB&_nc_sid=d885a2,"Desde que nascemos, estamos imbuídos de uma força criativa, e cada um de nós carrega uma história única e uma narrativa pessoal que está em constante evolução.

Desde cedo, temos a capacidade inata de nos expressar através da escrita, fala, pintura, etc.

À medida que envelhecemos, as histórias que contamos a nós mesmos e aos outros mudam.

O que pode ter sido uma fonte de dor ou mágoa no passado pode se tornar um conto de crescimento, resiliência e triunfo no futuro.

No entanto, com muita frequência, nos permitimos ser silenciados com o passar do tempo.

Mas imagine um mundo onde todos abraçam a sua história única e se expressam sem medo.

Um mundo em que celebramos as nossas diferenças e nos divertimos com a beleza de nossas experiências compartilhadas.

Então, por que tantos desistem da faísca criativa que uma vez queimou tão intensamente dentro de seus corações?

A resposta está na disposição de recuperar esse espírito criativo, de nutri-lo e permitir que ele nos guie através dos altos e baixos da vida.

Todos temos uma história para contar e uma voz que merece ser ouvida.

Ao abraçar a nossa criatividade e nos expressar plenamente, podemos inspirar e nos conectar profundamente com o mundo ao nosso redor.

Assim, criamos um ambiente mais rico, mais vibrante e mais vivo.

Somos todos um universo em expansão.

Não temos controle sobre a nossa origem, mas podemos tentar criar o nosso destino.

Lembra disso, o que te faz diferente é o que te faz especial.

Viva e celebre todas as tuas versões.

Gostou do texto?

Se sim, dropa um 👍 e encaminha esse texto para quem precisa ler 💕",1775,9,"2023-04-10T11:38:53,000",projeto_catarse_,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/337561027_1158925988137077_8210763389651057964_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AF51gM3dX32mjKLGk2GqUaBhjCYkxvTvb-Qc0XzfdexSZNE5m9Xe0uKPaO86Iy6cuo&_nc_ohc=dOwCj_yv9rsQ7kNvgHnfztc&_nc_gid=90d6f529250143648b5f0b7e8a8865f1&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYC8VdFaPgwDm-TFnqf5ZT9uHYbtgA32ia8eq4ja_m610Q&oe=67B9E3AD&_nc_sid=d885a2,"Viver de salário em salário pode ser um estilo de vida estressante e insatisfatório.

Mas não precisa ser assim.

A coragem e o amor podem mudar a sua vida para uma de aventura em aventura.

Num primeiro momento, a coragem serve como força motriz para dar o primeiro passo.

Pois uma vida de significância exige:

• assumir riscos
• sair da zona de conforto
• testar coisas novas

Para ser autêntico, você precisa assumir a responsabilidade pelas suas escolhas e abraçar mudanças.

Nesse processo, apenas coragem não é suficiente.

O amor entra como peça chave.

O amor não é apenas um sentimento.

É uma combinação de cuidado, compromisso, responsabilidade, conhecimento, respeito e confiança.

Você precisa amar a si mesmo para verdadeiramente amar o outro.

Você também precisa abraçar os seus erros e as suas falhas.

Até porque são as suas diferenças que te fazem especial.

Assim, você consegue dar e receber carinho e abre a possibilidade de uma vida mais profunda.

Outro componente fundamental nessa transição é o desapego.

É preciso desprender do:

• resultado
• achismo
• julgamento
• suposição

É sobre focar no que você quer.

Abra mão de qualquer expectativa e encontre o que te faz feliz.

Mesmo que o caminho seja diferente do que os outros esperam de você.

Vale lembrar, você não precisa se sentir sozinho.

Gaste tempo e dê atenção para quem te ama e compartilha o que está acontecendo contigo.

Por quê?

Porque só você vive a sua vida.

Só você sabe o que te faz bem.

Com o coração cheio de amor e coragem apenas comece.

Deixe de lado uma imagem de perfeição auto imposta e confia que as oportunidades certas virão como frutos da sua experimentação.

Só você tem o poder de criar uma vida que realmente ama.

Espero que esse texto te ajude.

Gostou?

Dê um like e favorita.

Conhece algum amigo que precisa ler isso?

Compartilha ✊✨",2085,17,"2023-03-26T17:09:07,000",projeto_catarse_,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/345063244_621092940037773_1867045622990367752_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AGQfUuznwf-EqzsTTQK0IwRq-AROzWGDYIqH-B4sCGfU5gGIJ6tWQsUpzrRrQmn8L8&_nc_ohc=xGyUOt-jyxUQ7kNvgE5dkre&_nc_gid=9c130fc905fd42bfa15954804575974f&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAtIFKtYD5XPMqWoYs3SCFW7U-TIuPWct3D1dzFZzXKxw&oe=67B9E424&_nc_sid=d885a2,"Talvez esta parte da sua vida não seja sobre encontrar alguém para amar.

Talvez seja sobre apaixonar-se por si mesmo.

Fazendo o que você quer e o que te faz feliz.

Sabe por quê?

Porque só você sabe o que é bom para você.

Só você vive sua vida.

Então , desapega de:

• Julgamento

• Expectativa

• Suposição

Desapega do resultado.

Se amar sem se preocupar em agradar os outros é um ato revolucionário.

Viver a sua vida mais autentica, um sinal de poder.

Tamo sempre junto 💕

Espero que ajude.

Já se inscreveu na minha Newsletter grátis?

Link na bio 💕",2170,136,"2023-05-05T18:12:56,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/343603253_766428495216162_1223264027755663719_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2AGczt2Pv06efQ8AnD1AqAjTUDmlPSsaPqnBsEe3Uav8bRKXdmo64wlKechCfgYcnSc&_nc_ohc=q-7E4KsyUkgQ7kNvgFjDbAB&_nc_gid=a89f1361940844a88ecb4d5b7187406a&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBUNkICJCfmjnn52JBsTgJGmk_a2-Z5A20VOlZHowdXEQ&oe=67B9B223&_nc_sid=d885a2,"Você está se sentindo isolado e desconectado?

Estudos recentes sugerem que fazer parte de uma comunidade pode não apenas aumentar a sua longevidade, como também pode melhorar a sua saúde física e mental.

Mas nem sempre é fácil encontrar uma comunidade que corresponda às suas necessidades e aos seus valores.

Quando me mudei para os EUA, inúmeras vezes me senti perdido, sozinho e inseguro de como eu poderia fazer a diferença na minha vida e na dos outros.

Nessa jornada, a minha filha sempre serviu de combustível para me tirar da zona de conforto e experimentar coisas novas.

Eu me abri para o trabalho voluntário, me juntei à grupos locais e foquei em ajudar pessoas.

Naturalmente, o meu florescimento atraiu a energia certa.

E com o tempo eu comecei a medir o meu sucesso de acordo com o sucesso dos outros.

Agora, essa comunidade tem que ser diversa, porque diferentes realidades, crenças te ensinam que existem diferentes perspectivas para enxergar o mundo.

Qual é o meu ponto aqui?

Quebra a bolha!

O mundo é muito maior do que sua rua, sua escola, sua igreja ou o seu trabalho.

Construir uma rede de apoio que te levanta e capacita também te ajuda a superar medos e inseguranças.

Você não tem ideia do impacto positivo que isso pode ter na sua vida.

Gostou do vídeo? Salva e compartilha 💕🙏",551,59,"2023-04-27T17:09:01,000",mpizzato,Relacionamento Interpessoal
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/343597491_991642758412051_6080454603930046735_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AEUN_heYnTYTGM7hKM6WRhoPQcf3JNrXFhaTCCZZIguK_p2Wxv57arYC1DMnaJ0Luw&_nc_ohc=s5ck8ApjMtoQ7kNvgEdH1Of&_nc_gid=36156c96dc614e40b2c3e3caf3981347&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCVI89W29hhvFYEFZkE3crr4uTvYCaVhedKTtVOw1N_Sg&oe=67B9DFEB&_nc_sid=d885a2,"Nunca confunda autocontrole com fraqueza.

Passar por tudo na vida e continuar com um sorriso de ponta à ponta no rosto é o maior presente que você pode dar para o mundo.

Espero que goste 💕🙏

Já se inscreveu na minha newsletter?

Link na bio 💥",1216,50,"2023-04-29T18:42:47,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/343702070_251562857398725_8873673497113282215_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AEq3Kkr4hoZj_hF-4wRd24vLF31Xcs5qTaJbaNc7L9tIC4VqSJz6rR4ffIX8_GwuTc&_nc_ohc=Vgb_mEY2LuIQ7kNvgETYX1m&_nc_gid=341b8a1c2516440cb2b8b296b6542c9b&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAl0TVP-Db1SS0-rH4u0UHiQ2xMVs4w4Hrt3hhGmidhJg&oe=67B9DD30&_nc_sid=d885a2,"Só porque não funcionou, não significa que foi a escolha errada.

O insucesso pode ser desanimador.

Especialmente quando lutamos muito para algo que não saiu do jeito que queríamos.

Mas aqui está a visão chave, cometer erros faz parte da vida.

É assim que aprendemos, nos reinventamos e crescemos.

Se uma aposta não deu certo, seja gentil e se perdoe.

Concentre-se no aprendizado e em como você pode aplicá-lo no futuro.

Cada decisão que você toma é baseada em probabilidades, não em certezas.

Encontre um ambiente onde as probabilidades te favoreçam e continue experimentando.

Você precisa apenas de um sim para mudar a vida.

Espero que esse texto te ajude.

Gostou?

Dropa um like e favorita 🙏

Conhece algum amigo que precisa ler isso?

Encaminhe esse post 💕",2701,32,"2023-04-30T16:02:31,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/350251943_1457867631707639_4080051868472398188_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AFoJFMFmE79sWbkxWSjodEtKU9qq1jTWZ6EfxOG7RT_wJrMlidIrkFrOSrZuhDi8ZA&_nc_ohc=5KYb7DZa0MoQ7kNvgEChuwt&_nc_gid=003b4dcf55ba4f6d91b728f841d9b2e5&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAtG9KK_pr2_ZidQws3DKZLGRnxxJIRSq-CZY8w8uouEQ&oe=67B9E09F&_nc_sid=d885a2,"Essa semana, Alice completou sete anos.

Eu recebi inúmeras fotos e mensagens.

Não foi fácil trabalhar.

Uma pergunta surgiu na minha cabeça:

“E se o Marcelo de 2023 mostrasse uma foto da Alice de agora para o Marcelo de 2016?”

“Será que tudo seria mais fácil?”

“Será que seria mais leve?”

Nesses sete anos, Alice se tornou uma garota especial, confiante e sensível 🌞💖

Lá atrás, não me sentia preparado.

Não me sentia suficiente.

No fundo eu sabia de alguma maneira que ia dar tudo certo.

Só não sabia como 😅

Com o nascimento dela, vieram também alguns desafios:

• me casei

• mudei para os EUA

• comecei do zero

Hoje, sei que a vida é feita de probabilidades, não de certezas e que projetos grandes levam tempo.

Muitas pessoas têm medo de começar porque pensar no resultado pode intimidar.

Por isso é preciso ser curioso e experimentar.

É sobre quebrar grandes tarefas em menores.

Assim, cheguei nesse conceito de rede de apoio e Alice é fruto disso.

Hoje, quando ela tá com meus amigos, ela me conhece um pouco mais.

Já os meus amigos, me entendem um pouco melhor.

Em um mundo imprevisível, trocar informação e afeto é essencial.

Essa troca, que no fundo é espiritual, vira combustível na minha luta por uma vida mais real e significativa ✊

Alice, você me faz querer ser melhor.

Em você eu enxergo a minha melhor versão.

Eu te amo muito 💕",2323,176,"2023-05-31T19:02:35,000",mpizzato,Familia
